Hispanic,White,Asian,Black,Multi-Race,American Indian/Alaska Native,Native Hawaiian/Pacific Islander,date,Hispanic_discrepancy,White_discrepancy,Asian_discrepancy,Black_discrepancy,Multi-Race_discrepancy,American Indian/Alaska Native_discrepancy,Native Hawaiian/Pacific Islander_discrepancy,Hispanic_rates,White_rates,Asian_rates,Black_rates,Multi-Race_rates,American Indian/Alaska Native_rates,Native Hawaiian/Pacific Islander_rates,Hispanic_covidperc,White_covidperc,Asian_covidperc,Black_covidperc,Multi-Race_covidperc,American Indian/Alaska Native_covidperc,Native Hawaiian/Pacific Islander_covidperc,Hispanic_demperc,White_demperc,Asian_demperc,Black_demperc,Multi-Race_demperc,American Indian/Alaska Native_demperc,Native Hawaiian/Pacific Islander_demperc,Other
6206,3773,1504,996,77,41,56,2020-09-02,1.2448643827972017,0.8147271927131042,0.8197592502255157,1.4312092712472069,0.19758160120129614,0.9258109313432162,1.2293966296969538,0.39864294741232337,0.26161490082119304,0.24557529467404585,0.3878059941875941,0.04871910142843646,0.0648533493040875,0.28345659012908486,0.4904765668220975,0.29819015253299613,0.11886509128269976,0.07871650991859638,0.006085513316999921,0.0032403382597012568,0.0044258278669090335,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6280,3811,1528,1007,82,41,57,2020-09-03,1.2446576834621461,0.8131007579268257,0.8228901323194409,1.4297275424871863,0.20789767783364535,0.9147497824680395,1.2363996043521266,0.40339634382039813,0.2642497712773832,0.24949404937629127,0.39208899211536874,0.05188267944327,0.0648533493040875,0.28851831495281854,0.4903951272840856,0.2975948774012182,0.11931906918631892,0.07863501483679525,0.006403248477276277,0.0032016242386381385,0.004451038575667656,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6353,3862,1549,1019,84,41,57,2020-09-04,1.2436841868286543,0.8138767889167767,0.8239690413181378,1.4290221926164848,0.21035655435963957,0.9035314858685473,1.2212366628101299,0.40808550514187725,0.2677860447843752,0.252922959740756,0.3967613534911229,0.05314811064920341,0.0648533493040875,0.28851831495281854,0.4900115696104898,0.2978789047435403,0.11947551099112996,0.07859622059390667,0.006478981874276899,0.0031623602005399153,0.004396451986116467,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6430,3918,1560,1028,88,40,59,2020-09-05,1.2436026026300937,0.8157371052950458,0.8198293598761849,1.4242862981718427,0.21772025124916994,0.8708810049966798,1.2488675523042665,0.4130316068097388,0.27166901177244485,0.2547190556459518,0.4002656245229385,0.055678973061070246,0.06327156029667073,0.29864176460028585,0.48997942543625694,0.29855978053798676,0.11887525718204679,0.07833574639945134,0.006705783738474434,0.003048083517488379,0.004495923188295359,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6501,3952,1575,1035,87,39,58,2020-09-06,1.2455650335925115,0.8151139282592492,0.8199644421768885,1.4205617738493106,0.213231322161646,0.8411608019066311,1.216208281959018,0.41759229795802677,0.27402652744377287,0.2571682773348552,0.4029911686587951,0.055046257458103535,0.061689771289253965,0.29358003977655217,0.49075262323544955,0.2983316977428852,0.11889484411564882,0.07813089756171208,0.006567524722578697,0.002944062806673209,0.004378349815052465,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6501,3952,1575,1035,87,39,58,2020-09-07,1.2455650335925115,0.8151139282592492,0.8199644421768885,1.4205617738493106,0.213231322161646,0.8411608019066311,1.216208281959018,0.41759229795802677,0.27402652744377287,0.2571682773348552,0.4029911686587951,0.055046257458103535,0.061689771289253965,0.29358003977655217,0.49075262323544955,0.2983316977428852,0.11889484411564882,0.07813089756171208,0.006567524722578697,0.002944062806673209,0.004378349815052465,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6501,3952,1575,1035,87,39,58,2020-09-08,1.2455650335925115,0.8151139282592492,0.8199644421768885,1.4205617738493106,0.213231322161646,0.8411608019066311,1.216208281959018,0.41759229795802677,0.27402652744377287,0.2571682773348552,0.4029911686587951,0.055046257458103535,0.061689771289253965,0.29358003977655217,0.49075262323544955,0.2983316977428852,0.11889484411564882,0.07813089756171208,0.006567524722578697,0.002944062806673209,0.004378349815052465,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6583,4019,1587,1049,90,41,59,2020-09-09,1.244274786074707,0.8177594814521812,0.8150750362084375,1.4203699190294365,0.21761080742313987,0.8723775479807651,1.220501108794228,0.42285957505886634,0.2786722200902133,0.2591276546859779,0.40844225693050823,0.05694440426700366,0.0648533493040875,0.29864176460028585,0.4902442657134346,0.29929997021149835,0.11818588025022342,0.07812034554661901,0.006702412868632708,0.003053321417932678,0.00439380399165922,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6637,4045,1597,1059,94,41,59,2020-09-10,1.2448402058065784,0.8167242512788953,0.8139072645173128,1.4228898503211242,0.225535623111739,0.8656729023267598,1.2111209642986174,0.426328269735029,0.2804750261918171,0.2607604691452468,0.41233589141030336,0.059475266678870486,0.0648533493040875,0.29864176460028585,0.4904670410877919,0.29892107596807566,0.11801655335501035,0.07825894176766184,0.006946497191841561,0.0030298551581436593,0.004360035471475022,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6686,4088,1606,1068,96,41,61,2020-09-11,1.243554385696037,0.8185108388614851,0.8116563145951574,1.4229944172784565,0.2284100188247924,0.8584409874165114,1.2417151139120948,0.42947578897821365,0.28345659012908486,0.2622300021585889,0.41584016244211897,0.0607406978848039,0.0648533493040875,0.30876521424775316,0.4899604279642386,0.29957496702330355,0.11769016561629782,0.07826469295031512,0.007035028579803606,0.00300454345595779,0.004470174410083541,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6761,4136,1644,1072,97,41,56,2020-09-12,1.2428404778125124,0.8184650139847491,0.8211726685364497,1.411668652923089,0.22809811322884402,0.8484309201336796,1.1266426852723659,0.434293420472884,0.2867848475474303,0.26843469710381074,0.41739761623403704,0.06137341348777061,0.0648533493040875,0.28345659012908486,0.4896791482581299,0.2995581951184182,0.11907003693778519,0.0776417759107699,0.007025421887448396,0.002969508220467879,0.004055913666980517,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6824,4165,1654,1092,98,42,56,2020-09-13,1.2432558290370195,0.8168675199745192,0.8188139079552178,1.4252060479897677,0.2283984051265653,0.8613882707630464,1.1166144250632084,0.4383402309284071,0.28879566973768067,0.2700675115630797,0.4251848851936273,0.06200612909073732,0.06643513831150427,0.28345659012908486,0.4898427966405857,0.29897351231067404,0.11872801665350657,0.07838633263943723,0.007034670877898212,0.0030148589476706625,0.00401981193022755,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6824,4164,1654,1091,98,42,57,2020-09-14,1.2433450792760028,0.8167300201240394,0.8188726885659826,1.4240031325458462,0.2284148012791229,0.8614501076812634,1.1366355587461117,0.4383402309284071,0.2887263310414651,0.2700675115630797,0.4247955217456478,0.06200612909073732,0.06643513831150427,0.28851831495281854,0.48987796123474514,0.2989231873653984,0.11873653984206747,0.07832017229002154,0.007035175879396985,0.003015075376884422,0.0040918880114860015,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6850,4182,1656,1090,99,42,57,2020-09-15,1.2439744420456824,0.8175607833569492,0.8171644000552672,1.418015298954051,0.22998609861803906,0.8586147681740126,1.1328944857851555,0.44001034317989285,0.28997442757334463,0.27039407445493346,0.42440615829766826,0.06263884469370402,0.06643513831150427,0.28851831495281854,0.49012593016599887,0.29922724670864337,0.11848883800801374,0.07799084144247281,0.007083571837435604,0.003005151688609044,0.00407842014882656,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6939,4243,1673,1101,98,42,58,2020-09-16,1.2442896090789566,0.8190544139369358,0.8151710494900919,1.414312690277082,0.22479992806402302,0.8478168715557439,1.1382726516257673,0.44572726588690165,0.294204088042492,0.27316985903569063,0.4286891562254429,0.06200612909073732,0.06643513831150427,0.29358003977655217,0.49025010597710894,0.2997739155009185,0.11819980217606331,0.0777871979652395,0.006923837784371909,0.002967359050445104,0.004097781545852762,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6967,4281,1683,1113,98,42,59,2020-09-17,1.2415039750580124,0.8212259574159524,0.8149193675296033,1.4207936274916546,0.22339522444837334,0.8425191322052938,1.1506627037063042,0.4475258483115786,0.2968389584986821,0.27480267349495957,0.433361517601197,0.06200612909073732,0.06643513831150427,0.29864176460028585,0.48915256617285685,0.30056870041423855,0.11816330829179246,0.078143649512041,0.006880572913009899,0.0029488169627185285,0.004142385733342695,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7011,4316,1700,1113,98,45,61,2020-09-18,1.2405477024299234,0.8221102709687643,0.817354847395042,1.4107894336561375,0.221822237996248,0.8963429208827982,1.1812914420276384,0.45035219212178523,0.2992658128662256,0.27757845807571674,0.433361517601197,0.06200612909073732,0.07118050533375457,0.30876521424775316,0.48877579475738986,0.30089235917456775,0.11851645287228109,0.07759341885108756,0.006832124930284439,0.0031372002230897937,0.004252649191299498,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7011,4316,1700,1113,98,45,61,2020-09-19,1.2405477024299234,0.8221102709687643,0.817354847395042,1.4107894336561375,0.221822237996248,0.8963429208827982,1.1812914420276384,0.45035219212178523,0.2992658128662256,0.27757845807571674,0.433361517601197,0.06200612909073732,0.07118050533375457,0.30876521424775316,0.48877579475738986,0.30089235917456775,0.11851645287228109,0.07759341885108756,0.006832124930284439,0.0031372002230897937,0.004252649191299498,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7120,4369,1717,1134,103,45,65,2020-09-20,1.2417416333297406,0.8202541379746688,0.8136727348550009,1.4167650531286895,0.22979150993993294,0.8834702712253732,1.240675843850447,0.4573538165607061,0.30294076376564866,0.2803542426564739,0.4415381500087668,0.06516970710557085,0.07118050533375457,0.3290121135426878,0.48924620353191783,0.3002130144987288,0.11798254655397512,0.07792207792207792,0.007077578506149935,0.0030921459492888066,0.004466433037861609,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7125,4382,1720,1138,103,45,66,2020-09-21,1.2403975818079198,0.8212276284812687,0.8136407823250732,1.419226907943555,0.2293817027337845,0.8818947017726084,1.257516519194275,0.45767499199368417,0.30384216681645054,0.28084408699425456,0.44309560380068486,0.06516970710557085,0.07118050533375457,0.33407383836642146,0.48871664723232044,0.30056931202414433,0.11797791343713561,0.07805747993689553,0.0070649564442005625,0.0030866314562041294,0.0045270594690993895,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7136,4393,1724,1140,103,45,66,2020-09-22,1.239931206058982,0.8217109769587978,0.8139696838785373,1.418995873709367,0.2289420034336855,0.8802042073761112,1.2551059994066773,0.4583815779462358,0.3046048924748214,0.28149721277796214,0.44387433069664384,0.06516970710557085,0.07118050533375457,0.33407383836642146,0.48853289518723897,0.30074621756692,0.1180256041623879,0.07804477305401519,0.0070514137057575135,0.0030807147258163892,0.004518381597864038,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7223,4440,1739,1151,105,46,66,2020-09-23,1.241197515886572,0.8213370034518352,0.8119907547918661,1.4168769619006587,0.23081184218624975,0.8898346068285133,1.2412547957571656,0.4639700304800534,0.3078638111969513,0.2839464344668655,0.4481573286244185,0.06643513831150427,0.07276229434117135,0.33407383836642146,0.4890318212593094,0.3006093432633717,0.11773865944482058,0.07792823290453622,0.0071090047393364926,0.0031144211238997967,0.004468517264725796,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7282,4474,1752,1157,102,48,68,2020-09-24,1.2418352148449956,0.8213427209465158,0.8118496687959186,1.4134491457611795,0.2225148365039516,0.9214732052869525,1.2691586970966129,0.4677599005891941,0.3102213268682793,0.2860690932639151,0.4504935093122956,0.06453699150260414,0.07592587235600488,0.34419728801388877,0.4892830746489283,0.3006114358664248,0.11771820197540818,0.07773970301686488,0.006853456964321709,0.003225156218504334,0.0045689713095478065,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7334,4495,1765,1167,102,49,67,2020-09-25,1.242687308763572,0.8199092572953683,0.8126319375861839,1.4165285945778634,0.22108874502225193,0.9346418318979905,1.2424802130389954,0.4711001250921656,0.3116774394888054,0.2881917520609647,0.4543871437920907,0.06453699150260414,0.07750766136342165,0.33913556319015514,0.4896187996528473,0.3000867881701048,0.11783163094999666,0.07790907270178249,0.00680953334668536,0.003271246411642967,0.004472928766940383,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7376,4537,1779,1172,101,49,68,2020-09-26,1.2412685441414346,0.821918503075718,0.8134839886779857,1.4128823040108016,0.2174261224785028,0.9282588516111921,1.2524127363008148,0.47379799872918094,0.31458966472985767,0.2904776923039412,0.45633396103198826,0.06390427589963744,0.07750766136342165,0.34419728801388877,0.48905980639172525,0.3008221721257128,0.11795517835830792,0.07770852672059408,0.0066967245723378865,0.0032489059806391726,0.004508685850682933,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7389,4567,1794,1177,99,49,69,2020-09-27,1.238365498322701,0.823966064217032,0.816984534674026,1.4131008980454307,0.21224813221643649,0.9244585314315901,1.2656277513646768,0.47463305485492385,0.31666982561632356,0.2929269139928446,0.4582807782718858,0.06263884469370402,0.07750766136342165,0.34925901283762245,0.4879160063391442,0.3015715795034337,0.11846275752773376,0.07772054939249869,0.006537242472266244,0.0032356048600105654,0.0045562599049128365,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7400,4572,1795,1178,99,49,69,2020-09-28,1.2387367028310825,0.8238888852848256,0.8164694858743957,1.4126224652540442,0.21199615580304143,0.9233610341643582,1.2641252253440618,0.4753396408074755,0.3170165190974012,0.29309019543877146,0.4586701417198653,0.06263884469370402,0.07750766136342165,0.34925901283762245,0.4880622609154465,0.30154333201424616,0.11838807545178737,0.07769423558897243,0.0065294815987336765,0.003231763619575254,0.004550850811238623,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7404,4577,1800,1178,99,49,69,2020-09-29,1.2382629265016363,0.8240290248335739,0.817988475451257,1.4113193079982749,0.21180058739362903,0.922509225092251,1.2629590581620103,0.4755965811538579,0.3173632125784788,0.29390660266840596,0.4586701417198653,0.06263884469370402,0.07750766136342165,0.34925901283762245,0.4878755930416447,0.301594623089088,0.11860832894043226,0.07762256193990512,0.006523458091723775,0.0032287822878228783,0.0045466526093832366,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7494,4658,1828,1186,103,49,73,2020-09-30,1.2358069370754283,0.8268972747894323,0.8191083458985211,1.4010549258421392,0.21727995868727465,0.9096225066597362,1.3175087894079511,0.48137773894746233,0.3229796469719367,0.29847848315435893,0.4617850493037014,0.06516970710557085,0.07750766136342165,0.36950591213255707,0.4869079332077188,0.30264440257293224,0.11877071015528555,0.07705802092131765,0.006692222727568059,0.0031836787733090766,0.004743031641868624,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7549,4681,1832,1192,106,49,73,2020-10-01,1.2375596484405995,0.8260959492532488,0.816075620631746,1.3998661201864921,0.2222941765636508,0.9042759333419456,1.3097647447214689,0.4849106687102206,0.3245744369848939,0.2991316089380665,0.4641212299915785,0.06706785391447098,0.07750766136342165,0.36950591213255707,0.4875985014855962,0.3023511174266891,0.11833096499160316,0.07699263661025707,0.006846660638160445,0.0031649657666968094,0.004715153080997288,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7639,4721,1852,1205,106,48,74,2020-10-02,1.2392665307188524,0.8244747269942562,0.8163895041932534,1.400389319852407,0.21997816820443855,0.8765922476373099,1.3138737970952736,0.49069182650382503,0.32734798483351507,0.30239723785660433,0.46918295481531214,0.06706785391447098,0.07592587235600488,0.37456763695629075,0.48827101310322785,0.30175775007989775,0.11837647810802174,0.07702141259188239,0.006775327580696708,0.0030680728667305847,0.004729945669542985,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7660,4727,1855,1201,109,49,74,2020-10-03,1.2402950153417693,0.8239426185931794,0.8161469504482209,1.3930694504857184,0.22577103916816835,0.8931419457735247,1.3113592060960482,0.4920407633223327,0.32776401701080826,0.30288708219438504,0.4676255010233941,0.0689660007233711,0.07750766136342165,0.37456763695629075,0.4886762360446571,0.30156299840510364,0.11834130781499203,0.07661881977671452,0.006953748006379585,0.0031259968102073364,0.004720893141945773,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7697,4738,1869,1213,110,48,76,2020-10-04,1.2402725538012733,0.8218751311825809,0.8183388465756964,1.4001996987204277,0.22674297323525944,0.8706930172233962,1.3403029084573113,0.4944174615263701,0.3285267426691791,0.3051730224373615,0.4722978623991482,0.06959871632633781,0.07592587235600488,0.38469108660375806,0.4886673861977017,0.3008062980128246,0.11865913275347598,0.07701098342962352,0.006983683575645991,0.0030474255602818867,0.0048250904704463205,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7708,4746,1873,1213,113,48,76,2020-10-05,1.2399982111079257,0.8219061364488874,0.8187387576415254,1.3978922136366516,0.23254301634221772,0.8692581425040067,1.3380941314008439,0.49512404747892175,0.32908145223890334,0.30582614822106907,0.4722978623991482,0.07149686313523793,0.07592587235600488,0.38469108660375806,0.4885592951765228,0.3008176459402928,0.11871711985802116,0.07688407175001584,0.007162324903340306,0.0030424034987640235,0.0048171388730430375,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7725,4753,1871,1214,113,48,76,2020-10-06,1.2409239863779475,0.8219201770768486,0.8166739415102576,1.3970080552359032,0.23220450435640308,0.8679927667269439,1.3361462728551337,0.496216043951047,0.32956682311241203,0.3054995853292153,0.47268722584712775,0.07149686313523793,0.07592587235600488,0.38469108660375806,0.4889240506329114,0.3008227848101266,0.11841772151898734,0.07683544303797468,0.007151898734177215,0.0030379746835443038,0.004810126582278481,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7778,4786,1881,1217,114,48,78,2020-10-07,1.241423515989752,0.8223181192454054,0.8157724684381492,1.391477344187695,0.23275680425724443,0.8624252115636847,1.362512052991238,0.4996205035406141,0.3318550000875245,0.3071323997884842,0.4738553161910663,0.07212957873820464,0.07592587235600488,0.39481453625122537,0.4891208652999623,0.30096843164381837,0.11828700792353163,0.07653125393032323,0.007168909571123129,0.0030184882404728965,0.004905043390768457,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7818,4812,1888,1226,114,49,79,2020-10-08,1.241251069304931,0.8224409473043011,0.8145057960197933,1.394401919861697,0.23153376087193175,0.87576629550857,1.3727289155789095,0.5021899070044383,0.33365780618912827,0.30827536990997245,0.4773595872228819,0.07212957873820464,0.07750766136342165,0.39987626107495905,0.48905292130614286,0.3010133867133742,0.11810334042287002,0.07669210559239334,0.007131239834855498,0.003065182034279995,0.004941824096084074,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7847,4832,1900,1229,115,51,77,2020-10-09,1.2408101460857477,0.822514845950391,0.816363359034457,1.3921534200644536,0.232618916813048,0.9078206075277908,1.3325580268449873,0.5040527245157108,0.33504458011343885,0.3102347472610952,0.47852767756682046,0.07276229434117135,0.08067123937825518,0.3897528114274917,0.4888791975577846,0.3010404336178431,0.11837268705999626,0.07656843810354495,0.007164662637841879,0.003177372126347268,0.004797208896641954,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7884,4866,1903,1233,116,51,77,2020-10-10,1.240555008323866,0.8242456272295793,0.8136477328601663,1.389843882094347,0.23349248395745606,0.9033743689664334,1.326031549218158,0.5064294227197482,0.3374020957847669,0.31072459159887583,0.4800851313587385,0.07339500994413804,0.08067123937825518,0.3897528114274917,0.4887786732796032,0.301673899566026,0.11797892126472412,0.07644141351518909,0.007191568505889647,0.003161810291382517,0.004773713577185369,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7911,4900,1907,1238,117,51,78,2020-10-11,1.2392717073846244,0.8263163894628134,0.8117346091797948,1.3892785402475565,0.23445878895823347,0.8993598673885058,1.3372834629469612,0.5081637700578295,0.3397596114560949,0.3113777173825834,0.4820319485986361,0.07402772554710475,0.08067123937825518,0.39481453625122537,0.488273052709542,0.3024317985433897,0.11770151833107023,0.0764103197136156,0.007221330699913591,0.0031477595358597706,0.0048142204666090605,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
7916,4903,1908,1237,118,51,78,2020-10-12,1.2393665139951657,0.8263632634253272,0.8117093757112561,1.3873856696631357,0.23633143119911362,0.8988605620522221,1.3365410318096766,0.5084849454908076,0.33996762754474147,0.31154099882851033,0.48164258515065655,0.07466044115007146,0.08067123937825518,0.39481453625122537,0.48831040651409535,0.30244895441366976,0.11769785947813213,0.07630621183147246,0.0072790080809327,0.003146011967182777,0.0048115477145148355,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
